transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,unit_price,quantity,total_sales
330,2024-01-19,17:54:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
331,2024-01-19,16:37:00,Downtown,Tea,Chai Latte,4.1,2,8.2
332,2024-01-19,15:35:00,Downtown,Tea,Herbal Blend,3.1,2,6.2
333,2024-01-19,06:44:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
334,2024-01-20,11:11:00,Riverside,Bakery,Croissant,3.5,1,3.5
335,2024-01-20,18:05:00,Downtown,Bakery,Croissant,3.5,1,3.5
336,2024-01-20,11:17:00,Riverside,Coffee,Mocha,4.75,1,4.75
337,2024-01-20,16:45:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
338,2024-01-20,11:16:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
339,2024-01-20,13:25:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
340,2024-01-20,07:48:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
341,2024-01-20,09:13:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
342,2024-01-20,18:45:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
343,2024-01-20,07:51:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
344,2024-01-20,06:55:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
345,2024-01-20,18:26:00,Riverside,Tea,Green Tea,3.0,3,9.0
346,2024-01-20,11:27:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
347,2024-01-20,12:27:00,Downtown,Coffee,Americano,3.25,1,3.25
348,2024-01-20,19:06:00,Downtown,Tea,Earl Grey,3.0,2,6.0
349,2024-01-20,17:07:00,Uptown Mall,Bakery,Croissant,3.5,3,10.5
350,2024-01-20,16:16:00,Riverside,Coffee,Mocha,4.75,1,4.75
351,2024-01-20,10:12:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
352,2024-01-20,14:56:00,Downtown,Coffee,Latte,4.25,1,4.25
353,2024-01-20,15:13:00,Downtown,Bakery,Croissant,3.5,1,3.5
354,2024-01-20,16:08:00,Riverside,Coffee,Cold Brew,4.5,2,9.0
355,2024-01-20,09:33:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
356,2024-01-20,15:15:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
357,2024-01-21,17:12:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
358,2024-01-21,19:53:00,Downtown,Tea,Chai Latte,4.1,1,4.1
359,2024-01-21,07:23:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
360,2024-01-21,08:26:00,Downtown,Coffee,Latte,4.25,1,4.25
361,2024-01-21,16:41:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
362,2024-01-21,11:59:00,Downtown,Coffee,Americano,3.25,2,6.5
363,2024-01-21,11:28:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
364,2024-01-21,12:12:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
365,2024-01-21,14:16:00,Downtown,Bakery,Bagel,2.75,1,2.75
366,2024-01-21,19:24:00,Downtown,Coffee,Espresso,2.75,1,2.75
367,2024-01-21,07:09:00,Riverside,Coffee,Mocha,4.75,1,4.75
368,2024-01-21,08:14:00,Uptown Mall,Bakery,Croissant,3.5,2,7.0
369,2024-01-21,18:52:00,Downtown,Coffee,Mocha,4.75,1,4.75
370,2024-01-21,16:09:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
371,2024-01-21,06:52:00,Riverside,Bakery,Bagel,2.75,1,2.75
372,2024-01-21,17:25:00,Downtown,Bakery,Croissant,3.5,1,3.5
373,2024-01-21,15:30:00,Riverside,Coffee,Espresso,2.75,1,2.75
374,2024-01-21,17:46:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
375,2024-01-21,17:11:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
376,2024-01-21,16:23:00,Uptown Mall,Merchandise,12oz Mug,12.0,2,24.0
377,2024-01-21,06:59:00,Downtown,Tea,Chai Latte,4.1,1,4.1
378,2024-01-21,18:36:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
379,2024-01-21,16:18:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,2,29.0
380,2024-01-21,14:56:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
381,2024-01-22,15:28:00,Riverside,Coffee,Mocha,4.75,1,4.75
382,2024-01-22,16:01:00,Downtown,Coffee,Espresso,2.75,2,5.5
383,2024-01-22,06:31:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
384,2024-01-22,10:12:00,Riverside,Bakery,Bagel,2.75,2,5.5
385,2024-01-22,09:20:00,Downtown,Bakery,Bagel,2.75,1,2.75
386,2024-01-22,11:44:00,Riverside,Bakery,Bagel,2.75,1,2.75
387,2024-01-22,12:01:00,Downtown,Coffee,Espresso,2.75,1,2.75
388,2024-01-22,19:34:00,Downtown,Bakery,Bagel,2.75,1,2.75
389,2024-01-22,18:49:00,Downtown,Merchandise,12oz Mug,12.0,2,24.0
390,2024-01-22,08:07:00,Downtown,Coffee,Latte,4.25,1,4.25
391,2024-01-22,07:44:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
392,2024-01-22,11:52:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
393,2024-01-23,15:20:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
394,2024-01-23,17:45:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
395,2024-01-23,19:41:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
396,2024-01-23,16:27:00,Downtown,Coffee,Mocha,4.75,1,4.75
397,2024-01-23,19:34:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
398,2024-01-23,14:55:00,Riverside,Tea,Chai Latte,4.1,1,4.1
399,2024-01-23,13:40:00,Downtown,Tea,Green Tea,3.0,1,3.0
400,2024-01-23,11:19:00,Downtown,Coffee,Espresso,2.75,1,2.75
401,2024-01-23,17:49:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
402,2024-01-23,12:43:00,Riverside,Bakery,Bagel,2.75,1,2.75
403,2024-01-23,14:36:00,Riverside,Coffee,Mocha,4.75,1,4.75
404,2024-01-23,13:20:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
405,2024-01-23,13:27:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
406,2024-01-23,07:21:00,Downtown,Coffee,Espresso,2.75,1,2.75
407,2024-01-23,09:34:00,Downtown,Bakery,Bagel,2.75,1,2.75
408,2024-01-23,08:23:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
409,2024-01-23,08:13:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
410,2024-01-24,11:59:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,2,5.0
411,2024-01-24,09:45:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
412,2024-01-24,10:38:00,Uptown Mall,Merchandise,Gift Card,25.0,1,25.0
413,2024-01-24,08:13:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
414,2024-01-24,12:59:00,Uptown Mall,Coffee,Latte,4.25,3,12.75
415,2024-01-24,09:04:00,Riverside,Bakery,Bagel,2.75,1,2.75
416,2024-01-24,11:24:00,Riverside,Coffee,Americano,3.25,1,3.25
417,2024-01-24,10:31:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
418,2024-01-24,07:45:00,Riverside,Coffee,Mocha,4.75,1,4.75
419,2024-01-24,10:53:00,Riverside,Coffee,Mocha,4.75,1,4.75
420,2024-01-24,18:34:00,Downtown,Coffee,Latte,4.25,1,4.25
421,2024-01-24,08:40:00,Downtown,Bakery,Croissant,3.5,1,3.5
422,2024-01-24,14:53:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
423,2024-01-24,18:53:00,Downtown,Coffee,Americano,3.25,1,3.25
424,2024-01-24,08:35:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
425,2024-01-24,10:44:00,Downtown,Coffee,Americano,3.25,1,3.25
426,2024-01-24,12:42:00,Downtown,Coffee,Latte,4.25,1,4.25
427,2024-01-24,15:31:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
428,2024-01-24,18:28:00,Riverside,Bakery,Bagel,2.75,1,2.75
429,2024-01-24,06:09:00,Riverside,Coffee,Latte,4.25,1,4.25
430,2024-01-24,13:55:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
431,2024-01-24,06:30:00,Uptown Mall,Merchandise,Reusable Cup,9.0,2,18.0
432,2024-01-24,08:54:00,Uptown Mall,Bakery,Croissant,3.5,3,10.5
433,2024-01-25,06:36:00,Riverside,Coffee,Americano,3.25,2,6.5
434,2024-01-25,14:42:00,Riverside,Coffee,Americano,3.25,1,3.25
435,2024-01-25,13:28:00,Riverside,Bakery,Croissant,3.5,2,7.0
436,2024-01-25,19:58:00,Downtown,Coffee,Mocha,4.75,1,4.75
437,2024-01-25,14:56:00,Riverside,Coffee,Latte,4.25,1,4.25
438,2024-01-25,18:47:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
439,2024-01-25,07:15:00,Riverside,Tea,Green Tea,3.0,2,6.0
440,2024-01-25,08:51:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
441,2024-01-25,16:45:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
442,2024-01-25,17:02:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
443,2024-01-25,08:06:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
444,2024-01-25,07:07:00,Riverside,Coffee,Latte,4.25,1,4.25
445,2024-01-25,08:26:00,Downtown,Coffee,Espresso,2.75,1,2.75
446,2024-01-25,09:18:00,Riverside,Coffee,Latte,4.25,1,4.25
447,2024-01-26,07:20:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
448,2024-01-26,06:22:00,Riverside,Coffee,Cappuccino,4.0,2,8.0
449,2024-01-26,06:51:00,Downtown,Tea,Green Tea,3.0,1,3.0
450,2024-01-26,17:56:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
451,2024-01-26,16:30:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
452,2024-01-26,16:02:00,Downtown,Merchandise,Reusable Cup,9.0,3,27.0
453,2024-01-26,08:11:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
454,2024-01-26,13:19:00,Riverside,Coffee,Espresso,2.75,2,5.5
455,2024-01-26,12:43:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
456,2024-01-26,06:05:00,Downtown,Coffee,Mocha,4.75,1,4.75
457,2024-01-26,13:52:00,Downtown,Merchandise,Reusable Cup,9.0,3,27.0
458,2024-01-26,07:16:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
459,2024-01-26,13:42:00,Downtown,Coffee,Latte,4.25,3,12.75
460,2024-01-26,13:12:00,Riverside,Coffee,Latte,4.25,1,4.25
461,2024-01-26,15:24:00,Downtown,Coffee,Americano,3.25,1,3.25
462,2024-01-26,15:21:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
463,2024-01-27,12:20:00,Downtown,Coffee,Americano,3.25,2,6.5
464,2024-01-27,07:20:00,Riverside,Coffee,Americano,3.25,1,3.25
465,2024-01-27,09:36:00,Riverside,Bakery,Croissant,3.5,2,7.0
466,2024-01-27,19:06:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
467,2024-01-27,12:36:00,Downtown,Coffee,Americano,3.25,1,3.25
468,2024-01-27,09:45:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
469,2024-01-27,10:16:00,Downtown,Coffee,Latte,4.25,1,4.25
470,2024-01-27,11:19:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
471,2024-01-27,10:45:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
472,2024-01-27,13:01:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
473,2024-01-27,12:53:00,Downtown,Bakery,Bagel,2.75,2,5.5
474,2024-01-27,17:29:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
475,2024-01-27,06:05:00,Riverside,Merchandise,12oz Mug,12.0,1,12.0
476,2024-01-27,16:31:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
477,2024-01-27,19:24:00,Downtown,Coffee,Mocha,4.75,1,4.75
478,2024-01-28,17:25:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
479,2024-01-28,18:44:00,Downtown,Coffee,Mocha,4.75,1,4.75
480,2024-01-28,11:30:00,Downtown,Coffee,Americano,3.25,1,3.25
481,2024-01-28,13:57:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
482,2024-01-28,12:58:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
483,2024-01-28,13:18:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
484,2024-01-28,19:06:00,Riverside,Coffee,Americano,3.25,2,6.5
485,2024-01-28,06:00:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
486,2024-01-28,06:39:00,Downtown,Coffee,Espresso,2.75,1,2.75
487,2024-01-28,18:07:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
488,2024-01-28,12:09:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
489,2024-01-28,12:46:00,Riverside,Merchandise,Gift Card,25.0,2,50.0
490,2024-01-28,14:55:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
491,2024-01-28,10:18:00,Downtown,Coffee,Latte,4.25,1,4.25
492,2024-01-28,12:42:00,Downtown,Bakery,Croissant,3.5,1,3.5
493,2024-01-28,15:26:00,Riverside,Coffee,Espresso,2.75,1,2.75
494,2024-01-28,11:52:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
495,2024-01-28,11:50:00,Downtown,Coffee,Mocha,4.75,1,4.75
496,2024-01-28,15:23:00,Downtown,Coffee,Espresso,2.75,1,2.75
497,2024-01-28,14:41:00,Downtown,Coffee,Latte,4.25,1,4.25
498,2024-01-28,10:35:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
499,2024-01-28,18:42:00,Downtown,Coffee,Espresso,2.75,1,2.75
500,2024-01-28,17:27:00,Downtown,Tea,Chai Latte,4.1,3,12.3
501,2024-01-28,07:04:00,Riverside,Tea,Green Tea,3.0,1,3.0
502,2024-01-29,14:35:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
503,2024-01-29,07:33:00,Downtown,Bakery,Bagel,2.75,1,2.75
504,2024-01-29,15:53:00,Downtown,Bakery,Bagel,2.75,1,2.75
505,2024-01-29,15:05:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
506,2024-01-29,08:09:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
507,2024-01-29,14:17:00,Downtown,Tea,Earl Grey,3.0,1,3.0
508,2024-01-29,06:59:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
509,2024-01-29,09:29:00,Downtown,Bakery,Bagel,2.75,1,2.75
510,2024-01-29,13:37:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
511,2024-01-29,11:23:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
512,2024-01-29,10:49:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
513,2024-01-29,19:04:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
514,2024-01-29,09:07:00,Downtown,Coffee,Latte,4.25,3,12.75
515,2024-01-29,17:34:00,Downtown,Tea,Green Tea,3.0,1,3.0
516,2024-01-29,07:12:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
517,2024-01-29,15:04:00,Downtown,Coffee,Mocha,4.75,1,4.75
518,2024-01-29,16:00:00,Riverside,Coffee,Americano,3.25,1,3.25
519,2024-01-29,07:05:00,Downtown,Bakery,Croissant,3.5,2,7.0
520,2024-01-29,17:46:00,Riverside,Coffee,Americano,3.25,1,3.25
521,2024-01-29,06:30:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
522,2024-01-30,10:28:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
523,2024-01-30,15:03:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
524,2024-01-30,11:19:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
525,2024-01-30,11:12:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
526,2024-01-30,19:50:00,Downtown,Coffee,Americano,3.25,1,3.25
527,2024-01-30,06:10:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
528,2024-01-30,07:04:00,Riverside,Coffee,Mocha,4.75,1,4.75
529,2024-01-30,11:11:00,Riverside,Bakery,Bagel,2.75,1,2.75
530,2024-01-30,13:07:00,Riverside,Coffee,Mocha,4.75,1,4.75
531,2024-01-30,17:23:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
532,2024-01-30,16:17:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
533,2024-01-30,15:11:00,Downtown,Merchandise,Reusable Cup,9.0,3,27.0
534,2024-01-30,11:14:00,Riverside,Coffee,Americano,3.25,1,3.25
535,2024-01-30,19:45:00,Downtown,Coffee,Mocha,4.75,1,4.75
536,2024-01-30,19:43:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
537,2024-01-30,14:53:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
538,2024-01-31,10:03:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
539,2024-01-31,15:45:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
540,2024-01-31,08:50:00,Riverside,Coffee,Espresso,2.75,1,2.75
541,2024-01-31,17:34:00,Riverside,Coffee,Americano,3.25,1,3.25
542,2024-01-31,16:47:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
543,2024-01-31,16:06:00,Downtown,Coffee,Americano,3.25,1,3.25
544,2024-01-31,18:23:00,Downtown,Coffee,Mocha,4.75,1,4.75
545,2024-01-31,18:49:00,Riverside,Coffee,Americano,3.25,1,3.25
546,2024-01-31,10:02:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
547,2024-01-31,10:03:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
548,2024-01-31,11:59:00,Riverside,Coffee,Espresso,2.75,2,5.5
549,2024-01-31,06:48:00,Downtown,Coffee,Latte,4.25,1,4.25
550,2024-01-31,17:54:00,Riverside,Bakery,Bagel,2.75,1,2.75
551,2024-01-31,19:55:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
552,2024-01-31,13:40:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
553,2024-01-31,16:57:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
554,2024-01-31,06:03:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
555,2024-01-31,15:25:00,Downtown,Tea,Earl Grey,3.0,1,3.0
556,2024-01-31,09:01:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
557,2024-01-31,10:09:00,Riverside,Coffee,Latte,4.25,1,4.25
558,2024-02-01,12:09:00,Uptown Mall,Tea,Chai Latte,4.1,2,8.2
559,2024-02-01,17:36:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
560,2024-02-01,06:57:00,Riverside,Tea,Earl Grey,3.0,1,3.0
561,2024-02-01,11:18:00,Riverside,Bakery,Croissant,3.5,1,3.5
562,2024-02-01,17:14:00,Riverside,Coffee,Americano,3.25,1,3.25
563,2024-02-01,19:56:00,Downtown,Coffee,Espresso,2.75,1,2.75
564,2024-02-01,07:38:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
565,2024-02-01,15:15:00,Downtown,Coffee,Americano,3.25,1,3.25
566,2024-02-01,14:40:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
567,2024-02-01,14:43:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
568,2024-02-01,11:00:00,Riverside,Tea,Green Tea,3.0,3,9.0
569,2024-02-01,17:15:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
570,2024-02-01,07:55:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
571,2024-02-01,07:36:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
572,2024-02-01,08:27:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
573,2024-02-01,18:49:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
574,2024-02-01,11:24:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
575,2024-02-01,11:42:00,Riverside,Merchandise,Ground Coffee Bag,14.5,1,14.5
576,2024-02-01,12:36:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
577,2024-02-01,10:31:00,Uptown Mall,Tea,Green Tea,3.0,2,6.0
578,2024-02-01,07:29:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
579,2024-02-02,10:52:00,Uptown Mall,Bakery,Bagel,2.75,2,5.5
580,2024-02-02,19:42:00,Downtown,Coffee,Americano,3.25,1,3.25
581,2024-02-02,15:14:00,Downtown,Coffee,Americano,3.25,1,3.25
582,2024-02-02,18:11:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
583,2024-02-02,09:49:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
584,2024-02-02,16:15:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
585,2024-02-02,18:47:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
586,2024-02-02,19:23:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
587,2024-02-02,08:23:00,Riverside,Coffee,Cold Brew,4.5,2,9.0
588,2024-02-02,09:54:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
589,2024-02-02,13:48:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
590,2024-02-02,14:34:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
591,2024-02-02,10:34:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
592,2024-02-02,17:39:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
593,2024-02-02,07:34:00,Downtown,Bakery,Bagel,2.75,1,2.75
594,2024-02-02,09:29:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
595,2024-02-03,11:29:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,2,29.0
596,2024-02-03,13:01:00,Downtown,Coffee,Mocha,4.75,2,9.5
597,2024-02-03,15:43:00,Downtown,Bakery,Bagel,2.75,1,2.75
598,2024-02-03,13:53:00,Downtown,Bakery,Bagel,2.75,1,2.75
599,2024-02-03,14:18:00,Downtown,Coffee,Americano,3.25,3,9.75
600,2024-02-03,19:13:00,Riverside,Coffee,Latte,4.25,2,8.5
601,2024-02-03,06:55:00,Riverside,Merchandise,Ground Coffee Bag,14.5,1,14.5
602,2024-02-03,11:10:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
603,2024-02-03,07:53:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
604,2024-02-03,06:20:00,Downtown,Coffee,Espresso,2.75,1,2.75
605,2024-02-03,08:05:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
606,2024-02-03,13:10:00,Uptown Mall,Coffee,Americano,3.25,2,6.5
607,2024-02-03,16:46:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
608,2024-02-03,06:43:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
609,2024-02-03,18:30:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
610,2024-02-03,12:39:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
611,2024-02-03,10:30:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
612,2024-02-03,17:59:00,Downtown,Tea,Chai Latte,4.1,2,8.2
613,2024-02-03,18:36:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
614,2024-02-03,07:15:00,Downtown,Tea,Chai Latte,4.1,1,4.1
615,2024-02-03,07:18:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
616,2024-02-03,15:32:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
617,2024-02-03,17:13:00,Riverside,Coffee,Americano,3.25,1,3.25
618,2024-02-04,14:32:00,Downtown,Bakery,Croissant,3.5,1,3.5
619,2024-02-04,06:29:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,3,7.5
620,2024-02-04,07:34:00,Downtown,Tea,Earl Grey,3.0,1,3.0
621,2024-02-04,06:02:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
622,2024-02-04,06:31:00,Riverside,Tea,Chai Latte,4.1,1,4.1
623,2024-02-04,07:55:00,Downtown,Tea,Chai Latte,4.1,1,4.1
624,2024-02-04,06:55:00,Uptown Mall,Tea,Earl Grey,3.0,2,6.0
625,2024-02-04,17:48:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
626,2024-02-04,12:45:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
627,2024-02-04,12:16:00,Downtown,Tea,Earl Grey,3.0,1,3.0
628,2024-02-04,17:45:00,Downtown,Coffee,Latte,4.25,1,4.25
629,2024-02-04,18:13:00,Downtown,Coffee,Latte,4.25,1,4.25
630,2024-02-04,11:18:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
631,2024-02-04,09:56:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
632,2024-02-04,16:41:00,Downtown,Coffee,Latte,4.25,1,4.25
633,2024-02-04,11:24:00,Downtown,Coffee,Americano,3.25,1,3.25
634,2024-02-04,13:45:00,Downtown,Coffee,Americano,3.25,2,6.5
635,2024-02-04,12:14:00,Downtown,Coffee,Americano,3.25,1,3.25
636,2024-02-04,09:32:00,Riverside,Coffee,Espresso,2.75,1,2.75
637,2024-02-04,10:32:00,Downtown,Coffee,Espresso,2.75,1,2.75
638,2024-02-04,09:23:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
639,2024-02-04,18:58:00,Riverside,Coffee,Espresso,2.75,1,2.75
640,2024-02-04,19:24:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
641,2024-02-04,07:23:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
642,2024-02-04,19:17:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
643,2024-02-04,11:34:00,Riverside,Coffee,Mocha,4.75,2,9.5
644,2024-02-04,13:19:00,Riverside,Coffee,Americano,3.25,1,3.25
645,2024-02-04,18:02:00,Riverside,Coffee,Espresso,2.75,2,5.5
646,2024-02-04,06:36:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
647,2024-02-05,15:20:00,Downtown,Tea,Chai Latte,4.1,1,4.1
648,2024-02-05,18:33:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
649,2024-02-05,12:54:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
650,2024-02-05,17:13:00,Uptown Mall,Coffee,Latte,4.25,3,12.75
651,2024-02-05,09:32:00,Downtown,Coffee,Americano,3.25,1,3.25
652,2024-02-05,19:09:00,Uptown Mall,Merchandise,Gift Card,25.0,2,50.0
653,2024-02-05,18:41:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
654,2024-02-05,15:54:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
655,2024-02-05,07:55:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
656,2024-02-05,08:34:00,Downtown,Coffee,Americano,3.25,1,3.25
657,2024-02-05,15:56:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
658,2024-02-05,15:42:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
659,2024-02-06,16:05:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
660,2024-02-06,09:55:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
